,Genre,Title,Artist
160,Blues_Overseas,Wait a Minute!,WILLOW
161,Blues_Overseas,Pretend,Jesse Barrera
162,Blues_Overseas,Texted Back,Taiyo Ky
163,Blues_Overseas,Bye Bye,Jeremy Passion
164,Blues_Overseas,Collide (Sped Up Remix) (Feat. Tyga) (Explicit Ver.),Justine Skye
165,Blues_Overseas,Collide (feat. Tyga) (Explicit Ver.),Justine Skye
166,Blues_Overseas,Bad Habit,Steve Lacy
167,Blues_Overseas,Options,Toni Romiti
168,Blues_Overseas,How Does It Feel,Chris Brown
169,Blues_Overseas,Under The Influence,Chris Brown
170,Blues_Overseas,Lemonade,Jeremy Passion
